TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-03-28 15:03:56,1774710236650,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/beats/highlighted,GET,,500,n2p6t-1774710235907-053bbe55e08c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:55,1774710235907,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/beats/highlighted,GET,,500,n2p6t-1774710235907-053bbe55e08c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,685,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ8SFHTAHGY677KMQ99QJ,,-1
2026-03-28 15:03:56,1774710236673,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/beats,GET,,500,5d2mc-1774710235907-06e862906910,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:55,1774710235907,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/beats,GET,,500,5d2mc-1774710235907-06e862906910,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,690,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ8T4V2TB1BH878AF7BBX,,-1
2026-03-28 15:03:55,1774710235827,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,47r8x-1774710235033-7ee4150fcb0a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:55,1774710235033,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,47r8x-1774710235033-7ee4150fcb0a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,735,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ7Y5RPZX7ZHFDQFGVAF6,,-1
2026-03-28 15:03:55,1774710235785,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,tqzwn-1774710235031-9ffd37c655fd,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:55,1774710235031,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,tqzwn-1774710235031-9ffd37c655fd,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,694,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ7Y3CWE5PNNFGDS3DVDR,,-1
2026-03-28 15:03:54,1774710234844,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,mrbm4-1774710232683-a30438c1417b,vercel-screenshot/1.0,error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:52,1774710232683,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,mrbm4-1774710232683-a30438c1417b,vercel-screenshot/1.0,,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,686,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ5P8B30DP6F7WM78P9AF,,-1
2026-03-28 15:03:54,1774710234527,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,77g7t-1774710232683-4b67b5cbcd31,vercel-screenshot/1.0,error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:52,1774710232683,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,77g7t-1774710232683-4b67b5cbcd31,vercel-screenshot/1.0,,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,595,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ5MRWGHNPZ3X71J61DVP,,-1
2026-03-28 15:03:54,1774710234485,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,gk85v-1774710232429-8dbc7d6e6fb5,vercel-screenshot/1.0,error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:52,1774710232429,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,gk85v-1774710232429-8dbc7d6e6fb5,vercel-screenshot/1.0,,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,715,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ5CSKSBHAYVMF8SZCSZ9,,-1
2026-03-28 15:03:54,1774710234788,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,77g7t-1774710232429-53d3c45129e4,vercel-screenshot/1.0,error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:52,1774710232429,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,77g7t-1774710232429-53d3c45129e4,vercel-screenshot/1.0,,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,809,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ5CW8WK3N2DXYJPMS3WG,,-1
2026-03-28 15:03:54,1774710234537,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,d22wv-1774710232148-b3da3eb96a18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:52,1774710232148,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/settings,GET,,500,d22wv-1774710232148-b3da3eb96a18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,739,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ59C7C704RFVR97AMX64,,-1
2026-03-28 15:03:54,1774710234305,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,758z5-1774710232147-fa7e24540732,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",error,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,,,,,"Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error: ENOENT: no such file or directory, mkdir '/var/task/tmp/uploads'
    at Object.mkdirSync (node:fs:1363:26)
    at <anonymous> (/vercel/path0/server/src/routes/upload.ts:22:6)
    at ModuleJob.run (node:internal/modules/esm/module_job:413:25)
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:660:26)
    at async d (/opt/rust/nodejs.js:17:25176) {
  errno: -2,
  code: 'ENOENT',
  syscall: 'mkdir',
  path: '/var/task/tmp/uploads'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,,,
2026-03-28 15:03:52,1774710232147,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app/api/auth/me,GET,,500,758z5-1774710232147-fa7e24540732,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36",,production,main,MISS,function,/server/src/index.ts,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,voodoo808com-dd6j1r5wt-voodoo808s-projects.vercel.app,dpl_CLN8uPpnPLdfv1Xh3c6TsQTy5tYt,627,iad1,-1,2048,,prj_fcPfw5095IALtMk53uzJ5pnG3VKu,,,01KMTFJ592HD859YVADJBZMNHB,,-1
